,Brand,count,Percentage,state,year,quarter
3435,Oppo,331,0.156353330184222,lakshadweep,2019,3
3436,Huawei,174,0.08219178082191701,lakshadweep,2019,3
3437,Realme,103,0.048653755314123005,lakshadweep,2019,3
3438,Apple,68,0.032120925838450005,lakshadweep,2019,3
3439,OnePlus,64,0.030231459612659002,lakshadweep,2019,3
3440,Motorola,36,0.01700519603212,lakshadweep,2019,3
3441,Lenovo,33,0.015588096362777,lakshadweep,2019,3
3442,Others,145,0.068493150684931,lakshadweep,2019,3
3443,Xiaomi,496,0.20436753193242602,lakshadweep,2019,4
3444,Vivo,462,0.19035846724351002,lakshadweep,2019,4
3445,Samsung,394,0.162340337865677,lakshadweep,2019,4
3446,Oppo,371,0.15286361763494002,lakshadweep,2019,4
3447,Huawei,202,0.08323032550473801,lakshadweep,2019,4
3448,Realme,124,0.051091882983106005,lakshadweep,2019,4
3449,Apple,72,0.029666254635352003,lakshadweep,2019,4
3450,OnePlus,70,0.028842192006592004,lakshadweep,2019,4
3451,Motorola,37,0.015245158632056001,lakshadweep,2019,4
3452,Lenovo,35,0.014421096003296002,lakshadweep,2019,4
3453,Others,164,0.06757313555830201,lakshadweep,2019,4
3454,Xiaomi,560,0.20202020202020202,lakshadweep,2020,1
3455,Vivo,548,0.19769119769119703,lakshadweep,2020,1
3456,Samsung,431,0.155483405483405,lakshadweep,2020,1
3457,Oppo,426,0.153679653679653,lakshadweep,2020,1
3458,Huawei,237,0.085497835497835,lakshadweep,2020,1
3459,Realme,152,0.05483405483405401,lakshadweep,2020,1
3460,Apple,81,0.029220779220779,lakshadweep,2020,1
3461,OnePlus,77,0.027777777777777003,lakshadweep,2020,1
3462,Lenovo,47,0.016955266955266002,lakshadweep,2020,1
3463,Motorola,38,0.013708513708513,lakshadweep,2020,1
3464,Others,175,0.06313131313131301,lakshadweep,2020,1
3465,Vivo,654,0.20520866018198902,lakshadweep,2020,2
3466,Xiaomi,654,0.20520866018198902,lakshadweep,2020,2
3467,Samsung,495,0.15531848133040402,lakshadweep,2020,2
3468,Oppo,489,0.15343583307185402,lakshadweep,2020,2
3469,Huawei,266,0.08346407279573201,lakshadweep,2020,2
3470,Realme,195,0.061186068402886006,lakshadweep,2020,2
3471,Apple,85,0.026670850329463,lakshadweep,2020,2
3472,OnePlus,81,0.025415751490429003,lakshadweep,2020,2
3473,Lenovo,44,0.013806087229369001,lakshadweep,2020,2
3474,Motorola,41,0.012864763100094,lakshadweep,2020,2
3475,Others,183,0.057420771885786,lakshadweep,2020,2
3476,Vivo,784,0.21514818880351202,lakshadweep,2020,3
3477,Xiaomi,736,0.20197585071350102,lakshadweep,2020,3
3478,Oppo,567,0.155598243688254,lakshadweep,2020,3
3479,Samsung,550,0.15093304061470902,lakshadweep,2020,3
3480,Huawei,302,0.08287596048298501,lakshadweep,2020,3
3481,Realme,222,0.06092206366630001,lakshadweep,2020,3
3482,Apple,91,0.024972557628979,lakshadweep,2020,3
3483,OnePlus,87,0.023874862788144,lakshadweep,2020,3
3484,Lenovo,50,0.013721185510428,lakshadweep,2020,3
3485,Motorola,44,0.012074643249176,lakshadweep,2020,3
3486,Others,211,0.057903402854006004,lakshadweep,2020,3
3487,Vivo,934,0.22349844460397203,lakshadweep,2020,4
3488,Xiaomi,838,0.20052644173247103,lakshadweep,2020,4
3489,Oppo,639,0.15290739411342402,lakshadweep,2020,4
3490,Samsung,635,0.151950227327111,lakshadweep,2020,4
3491,Huawei,346,0.08279492701603201,lakshadweep,2020,4
3492,Realme,272,0.065087341469251,lakshadweep,2020,4
3493,Apple,101,0.024168461354391,lakshadweep,2020,4
3494,OnePlus,97,0.023211294568078,lakshadweep,2020,4
3495,Lenovo,52,0.012443168222062002,lakshadweep,2020,4
3496,Motorola,47,0.011246709739172,lakshadweep,2020,4
3497,Others,218,0.052165589854032,lakshadweep,2020,4
3498,Vivo,1032,0.225475202097443,lakshadweep,2021,1
3499,Xiaomi,921,0.20122350884859003,lakshadweep,2021,1
3500,Oppo,720,0.1573082805331,lakshadweep,2021,1
3501,Samsung,693,0.15140922001310902,lakshadweep,2021,1
3502,Huawei,371,0.08105746121913901,lakshadweep,2021,1
3503,Realme,302,0.065982084334717,lakshadweep,2021,1
3504,Apple,106,0.023159274634039002,lakshadweep,2021,1
3505,OnePlus,103,0.022503823465151,lakshadweep,2021,1
3506,Lenovo,54,0.011798121039982,lakshadweep,2021,1
3507,Motorola,46,0.010050251256281001,lakshadweep,2021,1
3508,Others,229,0.050032772558444,lakshadweep,2021,1
3509,Vivo,1118,0.228349673202614,lakshadweep,2021,2
3510,Xiaomi,970,0.198120915032679,lakshadweep,2021,2
3511,Oppo,771,0.157475490196078,lakshadweep,2021,2
3512,Samsung,717,0.146446078431372,lakshadweep,2021,2
3513,Huawei,379,0.077410130718954,lakshadweep,2021,2
3514,Realme,350,0.071486928104575,lakshadweep,2021,2
3515,Apple,121,0.024714052287581,lakshadweep,2021,2
3516,OnePlus,118,0.024101307189542003,lakshadweep,2021,2
3517,Lenovo,60,0.012254901960784001,lakshadweep,2021,2
3518,Motorola,42,0.008578431372549001,lakshadweep,2021,2
3519,Others,250,0.051062091503267,lakshadweep,2021,2
3520,Vivo,1234,0.23340268583317503,lakshadweep,2021,3
3521,Xiaomi,1046,0.19784376773217302,lakshadweep,2021,3
3522,Oppo,816,0.154340836012861,lakshadweep,2021,3
3523,Samsung,774,0.146396822394552,lakshadweep,2021,3
3524,Realme,413,0.07811613391337201,lakshadweep,2021,3
3525,Huawei,398,0.07527898619254701,lakshadweep,2021,3
3526,Apple,134,0.025345186306033003,lakshadweep,2021,3
3527,OnePlus,132,0.024966899943257,lakshadweep,2021,3
3528,Lenovo,55,0.010402874976357002,lakshadweep,2021,3
3529,Motorola,46,0.008700586343862001,lakshadweep,2021,3
3530,Others,239,0.045205220351806005,lakshadweep,2021,3
3531,Vivo,1354,0.24015608371763003,lakshadweep,2021,4
3532,Xiaomi,1146,0.20326356864136202,lakshadweep,2021,4
3533,Oppo,899,0.159453706988293,lakshadweep,2021,4
3534,Samsung,776,0.13763746009223102,lakshadweep,2021,4
3535,Realme,448,0.07946080170273101,lakshadweep,2021,4
3536,Huawei,396,0.07023767293366401,lakshadweep,2021,4
3537,Apple,151,0.026782547002483004,lakshadweep,2021,4
3538,OnePlus,143,0.025363604114934,lakshadweep,2021,4
3539,Motorola,46,0.008158921603405,lakshadweep,2021,4
3540,Lenovo,45,0.007981553742461001,lakshadweep,2021,4
3541,Others,234,0.041504079460801,lakshadweep,2021,4
3542,Vivo,1441,0.24056761268781301,lakshadweep,2022,1
3543,Xiaomi,1203,0.200834724540901,lakshadweep,2022,1
3544,Oppo,956,0.159599332220367,lakshadweep,2022,1
3545,Samsung,804,0.134223706176961,lakshadweep,2022,1
3546,Realme,507,0.08464106844741201,lakshadweep,2022,1
3547,Huawei,397,0.066277128547579,lakshadweep,2022,1
3548,Apple,176,0.029382303839732,lakshadweep,2022,1
3549,OnePlus,160,0.026711185308848,lakshadweep,2022,1
3550,Lenovo,50,0.008347245409015,lakshadweep,2022,1
3551,Motorola,49,0.008180300500834,lakshadweep,2022,1
3552,Others,247,0.041235392320534005,lakshadweep,2022,1
3553,Xiaomi,652241,0.25541989103239604,madhya-pradesh,2018,1
3554,Samsung,490595,0.19211874359483402,madhya-pradesh,2018,1
3555,Vivo,380809,0.149126156258431,madhya-pradesh,2018,1
3556,Oppo,256901,0.10060334358943,madhya-pradesh,2018,1
3557,Realme,146657,0.05743140182714301,madhya-pradesh,2018,1
3558,Motorola,66919,0.026205717960074003,madhya-pradesh,2018,1
3559,Micromax,59025,0.023114399536654003,madhya-pradesh,2018,1
3560,Apple,57650,0.022575944655453,madhya-pradesh,2018,1
3561,OnePlus,55940,0.021906302585014,madhya-pradesh,2018,1
3562,Lenovo,51523,0.020176589704820003,madhya-pradesh,2018,1
3563,Others,335343,0.131321509255745,madhya-pradesh,2018,1
3564,Xiaomi,890108,0.25862737247295003,madhya-pradesh,2018,2
3565,Samsung,654270,0.19010292120492903,madhya-pradesh,2018,2
3566,Vivo,531042,0.15429812689334302,madhya-pradesh,2018,2
3567,Oppo,352090,0.102302317891762,madhya-pradesh,2018,2
3568,Realme,192521,0.055938380933397,madhya-pradesh,2018,2
3569,Motorola,85306,0.024786280581881003,madhya-pradesh,2018,2
3570,Micromax,82296,0.023911703124827002,madhya-pradesh,2018,2
3571,Apple,72862,0.021170585606605,madhya-pradesh,2018,2
3572,OnePlus,68143,0.019799445732904,madhya-pradesh,2018,2
3573,Lenovo,65308,0.018975715802423,madhya-pradesh,2018,2
3574,Others,447716,0.130087149754973,madhya-pradesh,2018,2
3575,Xiaomi,1132909,0.26289806555993,madhya-pradesh,2018,3
3576,Samsung,816822,0.18954825472018802,madhya-pradesh,2018,3
3577,Vivo,697677,0.161899970505712,madhya-pradesh,2018,3
3578,Oppo,452478,0.10500012879095001,madhya-pradesh,2018,3
3579,Realme,239549,0.05558872663807501,madhya-pradesh,2018,3
3580,Motorola,99876,0.023176801663561,madhya-pradesh,2018,3
3581,Micromax,90871,0.021087139492665,madhya-pradesh,2018,3
3582,Apple,84853,0.01969062789417,madhya-pradesh,2018,3
3583,OnePlus,79210,0.018381137207844,madhya-pradesh,2018,3
3584,Lenovo,71683,0.016634453458779,madhya-pradesh,2018,3
3585,Others,543381,0.12609469406812002,madhya-pradesh,2018,3
3586,Xiaomi,1416415,0.26398850271794905,madhya-pradesh,2018,4
3587,Samsung,1015220,0.18921460710972102,madhya-pradesh,2018,4
3588,Vivo,905510,0.168767083867461,madhya-pradesh,2018,4
3589,Oppo,579831,0.10806770439415801,madhya-pradesh,2018,4
3590,Realme,294612,0.054909176168524004,madhya-pradesh,2018,4
3591,Motorola,117954,0.021984022937905003,madhya-pradesh,2018,4
3592,Micromax,103324,0.019257313749733003,madhya-pradesh,2018,4
3593,Apple,100071,0.018651026327374,madhya-pradesh,2018,4
3594,OnePlus,90958,0.016952564206266,madhya-pradesh,2018,4
3595,Lenovo,84373,0.015725265504687003,madhya-pradesh,2018,4
3596,Others,657174,0.12248273301621701,madhya-pradesh,2018,4
3597,Xiaomi,1692888,0.263919806722465,madhya-pradesh,2019,1
3598,Samsung,1214286,0.18930615990295502,madhya-pradesh,2019,1
3599,Vivo,1118407,0.174358704933257,madhya-pradesh,2019,1
3600,Oppo,713079,0.111168412711206,madhya-pradesh,2019,1
3601,Realme,347539,0.05418103602159,madhya-pradesh,2019,1
3602,Motorola,132833,0.020708552300190003,madhya-pradesh,2019,1
3603,Micromax,115580,0.018018824199227002,madhya-pradesh,2019,1
3604,Apple,114562,0.017860118860632,madhya-pradesh,2019,1
3605,OnePlus,102145,0.015924319067573002,madhya-pradesh,2019,1
3606,Lenovo,94449,0.014724519179727,madhya-pradesh,2019,1
3607,Others,768635,0.11982954610117201,madhya-pradesh,2019,1
3608,Xiaomi,1936039,0.26516824970018504,madhya-pradesh,2019,2
3609,Samsung,1385430,0.189754466817108,madhya-pradesh,2019,2
3610,Vivo,1303162,0.178486686794941,madhya-pradesh,2019,2
3611,Oppo,827579,0.11334878838630201,madhya-pradesh,2019,2
3612,Realme,396497,0.054305938827355,madhya-pradesh,2019,2
3613,Motorola,145364,0.019909680254074,madhya-pradesh,2019,2
3614,Apple,127711,0.017491849253791002,madhya-pradesh,2019,2
3615,Micromax,120323,0.016479956916506,madhya-pradesh,2019,2
3616,OnePlus,111156,0.015224405068117002,madhya-pradesh,2019,2
3617,Lenovo,103102,0.014121294499020002,madhya-pradesh,2019,2
3618,Others,844809,0.11570868348259701,madhya-pradesh,2019,2
3619,Xiaomi,2182732,0.266815994398498,madhya-pradesh,2019,3
3620,Samsung,1532795,0.187368042496305,madhya-pradesh,2019,3
3621,Vivo,1494051,0.182631996620323,madhya-pradesh,2019,3
3622,Oppo,939484,0.11484202260354401,madhya-pradesh,2019,3
3623,Realme,456103,0.055753787223139006,madhya-pradesh,2019,3
3624,Motorola,154465,0.018881719136735,madhya-pradesh,2019,3
3625,Apple,139917,0.017103379383385003,madhya-pradesh,2019,3
3626,Micromax,129516,0.015831966696101003,madhya-pradesh,2019,3
3627,OnePlus,120190,0.014691961434915001,madhya-pradesh,2019,3
3628,Huawei,113980,0.013932854350209,madhya-pradesh,2019,3
3629,Others,917431,0.112146275656841,madhya-pradesh,2019,3
3630,Xiaomi,2450683,0.26738882261797503,madhya-pradesh,2019,4
3631,Vivo,1711918,0.18678374087489902,madhya-pradesh,2019,4
3632,Samsung,1704518,0.18597634257517,madhya-pradesh,2019,4
3633,Oppo,1069906,0.116735173685012,madhya-pradesh,2019,4
3634,Realme,529253,0.057745671935958004,madhya-pradesh,2019,4
3635,Motorola,165303,0.018035859613511,madhya-pradesh,2019,4
3636,Apple,150743,0.016447248904856,madhya-pradesh,2019,4
3637,Micromax,136341,0.01487587724098,madhya-pradesh,2019,4
3638,OnePlus,127622,0.013924565649719,madhya-pradesh,2019,4
3639,Huawei,125734,0.013718569975410001,madhya-pradesh,2019,4
3640,Others,993220,0.10836812692650401,madhya-pradesh,2019,4
3641,Xiaomi,2697286,0.265706573033337,madhya-pradesh,2020,1
3642,Vivo,1956817,0.192763814858111,madhya-pradesh,2020,1
3643,Samsung,1873824,0.18458826891461202,madhya-pradesh,2020,1
3644,Oppo,1206327,0.11883389938166901,madhya-pradesh,2020,1
3645,Realme,607456,0.05983979897887601,madhya-pradesh,2020,1
3646,Motorola,174003,0.017140837429742,madhya-pradesh,2020,1
3647,Apple,160868,0.015846923533776,madhya-pradesh,2020,1
3648,Huawei,136299,0.013426659315278,madhya-pradesh,2020,1
3649,Micromax,135703,0.013367948033817,madhya-pradesh,2020,1
3650,OnePlus,133926,0.013192897786909002,madhya-pradesh,2020,1
3651,Others,1068862,0.10529237873386701,madhya-pradesh,2020,1
3652,Xiaomi,3003291,0.264038975867171,madhya-pradesh,2020,2
3653,Vivo,2247524,0.19759455051038602,madhya-pradesh,2020,2
3654,Samsung,2084294,0.183243932461453,madhya-pradesh,2020,2
3655,Oppo,1376782,0.12104192010443,madhya-pradesh,2020,2
3656,Realme,693404,0.06096168570484801,madhya-pradesh,2020,2
3657,Motorola,185349,0.016295244163154,madhya-pradesh,2020,2
3658,Apple,170312,0.014973243038350001,madhya-pradesh,2020,2
3659,Micromax,147344,0.012953975775298,madhya-pradesh,2020,2
3660,Huawei,147224,0.012943425789598001,madhya-pradesh,2020,2
3661,OnePlus,139482,0.012262775878829001,madhya-pradesh,2020,2
3662,Others,1179417,0.103690270706478,madhya-pradesh,2020,2
3663,Xiaomi,3292397,0.262045391740866,madhya-pradesh,2020,3
3664,Vivo,2556833,0.203501067793761,madhya-pradesh,2020,3
3665,Samsung,2278237,0.181327314762933,madhya-pradesh,2020,3
3666,Oppo,1539499,0.12253036876770101,madhya-pradesh,2020,3
3667,Realme,799089,0.063600346507671,madhya-pradesh,2020,3
3668,Motorola,196221,0.015617438848591,madhya-pradesh,2020,3
3669,Apple,181092,0.014413305588948001,madhya-pradesh,2020,3
3670,Huawei,157340,0.012522858554575002,madhya-pradesh,2020,3
3671,Micromax,157127,0.012505905657205002,madhya-pradesh,2020,3
3672,OnePlus,146328,0.011646401719676002,madhya-pradesh,2020,3
3673,Others,1260061,0.10028960005806901,madhya-pradesh,2020,3
3674,Xiaomi,3563397,0.259383516328895,madhya-pradesh,2020,4
3675,Vivo,2853943,0.20774159341275603,madhya-pradesh,2020,4
3676,Samsung,2466332,0.17952697007784302,madhya-pradesh,2020,4
3677,Oppo,1703093,0.123969978920431,madhya-pradesh,2020,4
3678,Realme,905866,0.065938964533783,madhya-pradesh,2020,4
3679,Motorola,206156,0.015006317901794,madhya-pradesh,2020,4
3680,Apple,195195,0.014208454873206001,madhya-pradesh,2020,4
3681,Huawei,166594,0.012126557192279001,madhya-pradesh,2020,4
3682,Micromax,164239,0.011955134198727001,madhya-pradesh,2020,4
3683,Tecno,157894,0.011493274795717,madhya-pradesh,2020,4
3684,Others,1355238,0.09864923776456501,madhya-pradesh,2020,4
3685,Xiaomi,3826173,0.25783832488949804,madhya-pradesh,2021,1
3686,Vivo,3171754,0.213738306741897,madhya-pradesh,2021,1
3687,Samsung,2620433,0.176585861435215,madhya-pradesh,2021,1
3688,Oppo,1846729,0.12444746013441,madhya-pradesh,2021,1
3689,Realme,1015817,0.068453923456748,madhya-pradesh,2021,1
3690,Motorola,211488,0.014251763225089002,madhya-pradesh,2021,1
3691,Apple,210736,0.014201087413954,madhya-pradesh,2021,1
3692,Tecno,184784,0.012452232825431,madhya-pradesh,2021,1
3693,Huawei,173653,0.011702136477372001,madhya-pradesh,2021,1
3694,Micromax,165359,0.011143220017861001,madhya-pradesh,2021,1
3695,Others,1412501,0.09518568338251801,madhya-pradesh,2021,1
3696,Xiaomi,4052668,0.25423025688267303,madhya-pradesh,2021,2
3697,Vivo,3483187,0.21850581537406602,madhya-pradesh,2021,2
3698,Samsung,2757784,0.17300014083239101,madhya-pradesh,2021,2
3699,Oppo,2001363,0.125548658218605,madhya-pradesh,2021,2
3700,Realme,1196164,0.07503725471561101,madhya-pradesh,2021,2
3701,Tecno,240188,0.015067372145987001,madhya-pradesh,2021,2
3702,Apple,228017,0.014303866115757001,madhya-pradesh,2021,2
3703,Motorola,210526,0.013206628093019,madhya-pradesh,2021,2
3704,OnePlus,182565,0.011452590453445,madhya-pradesh,2021,2
3705,Huawei,171485,0.010757524574311,madhya-pradesh,2021,2
3706,Others,1416988,0.08888989259412901,madhya-pradesh,2021,2
3707,Xiaomi,4290362,0.24929133731077302,madhya-pradesh,2021,3
3708,Vivo,3891058,0.22608979204407,madhya-pradesh,2021,3
3709,Samsung,2829150,0.16438766401361302,madhya-pradesh,2021,3
3710,Oppo,2215661,0.12874090664548202,madhya-pradesh,2021,3
3711,Realme,1404072,0.08158355555093201,madhya-pradesh,2021,3
3712,Tecno,298534,0.017346307862304,madhya-pradesh,2021,3
3713,Apple,249062,0.014471738993888001,madhya-pradesh,2021,3
3714,OnePlus,224466,0.013042589254892002,madhya-pradesh,2021,3
3715,Motorola,208788,0.012131619600966,madhya-pradesh,2021,3
3716,Huawei,180559,0.010491374521193001,madhya-pradesh,2021,3
3717,Others,1418521,0.082423114201882,madhya-pradesh,2021,3
3718,Xiaomi,4500562,0.24385038710207702,madhya-pradesh,2021,4
3719,Vivo,4248158,0.23017458103472002,madhya-pradesh,2021,4
3720,Samsung,2921496,0.15829310439833202,madhya-pradesh,2021,4
3721,Oppo,2400977,0.13009023559128402,madhya-pradesh,2021,4
3722,Realme,1682298,0.091150620416083,madhya-pradesh,2021,4
3723,Tecno,350126,0.018970599812757002,madhya-pradesh,2021,4
3724,Apple,293413,0.015897764241617002,madhya-pradesh,2021,4
3725,OnePlus,264637,0.014338617019726002,madhya-pradesh,2021,4
3726,Motorola,211860,0.011479042619887001,madhya-pradesh,2021,4
3727,Huawei,174122,0.009434314448503001,madhya-pradesh,2021,4
3728,Others,1408594,0.07632073331500801,madhya-pradesh,2021,4
3729,Xiaomi,4678482,0.238016229732103,madhya-pradesh,2022,1
3730,Vivo,4575284,0.23276606549594803,madhya-pradesh,2022,1
3731,Samsung,3009068,0.153085342717471,madhya-pradesh,2022,1
3732,Oppo,2595568,0.132048666506207,madhya-pradesh,2022,1
3733,Realme,1935366,0.09846110735740801,madhya-pradesh,2022,1
3734,Tecno,424783,0.02161069511741,madhya-pradesh,2022,1
3735,Apple,325559,0.016562706821433,madhya-pradesh,2022,1
3736,OnePlus,303765,0.01545394425469,madhya-pradesh,2022,1
3737,Motorola,211431,0.010756482437783,madhya-pradesh,2022,1
3738,Huawei,173297,0.008816427756670001,madhya-pradesh,2022,1
3739,Others,1423544,0.07242233180287,madhya-pradesh,2022,1
3740,Xiaomi,1606618,0.26307836555922604,maharashtra,2018,1
3741,Samsung,1354403,0.22177899634419102,maharashtra,2018,1
3742,Vivo,722501,0.11830714096002001,maharashtra,2018,1
3743,Oppo,611419,0.100117832111837,maharashtra,2018,1
3744,Motorola,250397,0.041001677748496,maharashtra,2018,1
3745,OnePlus,250269,0.040980718173294,maharashtra,2018,1
3746,Apple,240145,0.039322946772176,maharashtra,2018,1
3747,Realme,238202,0.03900478697048,maharashtra,2018,1
3748,Lenovo,157770,0.025834313903042003,maharashtra,2018,1
3749,Huawei,77241,0.012647957407523001,maharashtra,2018,1
3750,Others,598029,0.09792526404971001,maharashtra,2018,1
3751,Xiaomi,2177364,0.26480974891548903,maharashtra,2018,2
3752,Samsung,1813491,0.22055572534978002,maharashtra,2018,2
3753,Vivo,1030036,0.12527238189568402,maharashtra,2018,2
3754,Oppo,852747,0.10371059637177601,maharashtra,2018,2
3755,Motorola,326189,0.039670917305969,maharashtra,2018,2
3756,Realme,312225,0.037972623711579,maharashtra,2018,2
3757,OnePlus,312199,0.037969461606633004,maharashtra,2018,2
3758,Apple,308656,0.037538563998146,maharashtra,2018,2
3759,Lenovo,200468,0.024380802082513003,maharashtra,2018,2
3760,Huawei,103831,0.012627866098476001,maharashtra,2018,2
3761,Others,785165,0.09549131266395,maharashtra,2018,2
3762,Xiaomi,2766078,0.265076114277741,maharashtra,2018,3
3763,Samsung,2300594,0.22046830134605203,maharashtra,2018,3
3764,Vivo,1399253,0.134091861520706,maharashtra,2018,3
3765,Oppo,1125654,0.10787258650739201,maharashtra,2018,3
3766,Realme,390608,0.037432368445792,maharashtra,2018,3
3767,Motorola,388369,0.037217802761141006,maharashtra,2018,3
3768,Apple,375379,0.035972957632237006,maharashtra,2018,3
3769,OnePlus,373333,0.035776887337107,maharashtra,2018,3
3770,Lenovo,228516,0.021898924517057,maharashtra,2018,3
3771,Huawei,134410,0.01288064925142,maharashtra,2018,3
3772,Others,952839,0.09131154640335101,maharashtra,2018,3
3773,Xiaomi,3540182,0.26455591789383603,maharashtra,2018,4
3774,Samsung,2956289,0.22092190456718103,maharashtra,2018,4
3775,Vivo,1906545,0.14247509378921802,maharashtra,2018,4
3776,Oppo,1510894,0.11290830499965501,maharashtra,2018,4
3777,Realme,492198,0.036781694747758005,maharashtra,2018,4
3778,Apple,470804,0.035182932506885,maharashtra,2018,4
3779,Motorola,466650,0.034872506296331006,maharashtra,2018,4
3780,OnePlus,454556,0.033968728108936,maharashtra,2018,4
3781,Lenovo,269382,0.020130773580024002,maharashtra,2018,4
3782,Huawei,175714,0.013131013760534,maharashtra,2018,4
3783,Others,1138388,0.085071129749636,maharashtra,2018,4
3784,Xiaomi,4274491,0.262489106940111,maharashtra,2019,1
3785,Samsung,3611915,0.22180145956409503,maharashtra,2019,1
